epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
51,0.0535,0.3373,0.9088,0.000295,0.8701,0.9458,0.8615,0.9213,0.9054,0.9481,0.8104,0.9302
52,0.0418,0.3959,0.9042,0.000286,0.8703,0.9322,0.8622,0.9237,0.9369,0.9333,0.8009,0.9147
53,0.0353,0.3616,0.9078,0.000276,0.8577,0.9439,0.8628,0.9359,0.9505,0.9136,0.8199,0.9341
54,0.0321,0.3494,0.9060,0.000267,0.8584,0.9472,0.8654,0.9172,0.9009,0.9531,0.8531,0.8798
55,0.0223,0.3885,0.9033,0.000257,0.8430,0.9412,0.8628,0.9331,0.9189,0.9284,0.8199,0.9186
56,0.0323,0.4063,0.9051,0.000248,0.8547,0.9424,0.8642,0.9261,0.9144,0.9284,0.8294,0.9225
57,0.0285,0.4096,0.9097,0.000238,0.8506,0.9521,0.8546,0.9419,0.8333,0.9333,0.9052,0.9419
58,0.0333,0.5199,0.8896,0.000229,0.8333,0.9307,0.8263,0.9258,0.9234,0.9284,0.7441,0.9186
59,0.0227,0.3858,0.9078,0.000220,0.8591,0.9397,0.8685,0.9328,0.8649,0.9432,0.8768,0.9147
60,0.0124,0.4794,0.8987,0.000211,0.8613,0.9325,0.8394,0.9243,0.9234,0.9383,0.7678,0.9225
61,0.0250,0.4564,0.8960,0.000202,0.8414,0.9341,0.8479,0.9237,0.8964,0.9457,0.8057,0.8915
62,0.0243,0.4780,0.8942,0.000193,0.8522,0.9332,0.8269,0.9195,0.8829,0.9481,0.7583,0.9302
63,0.0186,0.4361,0.9088,0.000184,0.8694,0.9462,0.8557,0.9258,0.9144,0.9556,0.8009,0.9186
64,0.0245,0.4041,0.9106,0.000175,0.8638,0.9421,0.8762,0.9331,0.9144,0.9235,0.8720,0.9186
65,0.0126,0.4668,0.9115,0.000166,0.8662,0.9398,0.8676,0.9396,0.8604,0.9630,0.8389,0.9341
66,0.0107,0.4614,0.9142,0.000158,0.8698,0.9525,0.8600,0.9354,0.8874,0.9654,0.8294,0.9264
