epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
50,0.1610,0.3163,0.8832,0.000305,0.8330,0.9187,0.8317,0.9165,0.9099,0.9210,0.7962,0.8721
51,0.1256,0.3098,0.8914,0.000295,0.8423,0.9342,0.8528,0.9011,0.9144,0.9111,0.7962,0.9186
52,0.0982,0.3244,0.8996,0.000286,0.8559,0.9461,0.8363,0.9144,0.8964,0.9531,0.7867,0.9109
53,0.1092,0.3310,0.8969,0.000276,0.8470,0.9358,0.8424,0.9261,0.9099,0.9185,0.8104,0.9225
54,0.0804,0.3661,0.9005,0.000267,0.8612,0.9391,0.8564,0.9120,0.9505,0.9333,0.8057,0.8837
55,0.0706,0.4811,0.8887,0.000257,0.8323,0.9107,0.8557,0.9336,0.9054,0.8938,0.8152,0.9264
56,0.0803,0.3918,0.9005,0.000248,0.8380,0.9451,0.8599,0.9142,0.8153,0.9778,0.8578,0.8876
57,0.0598,0.3322,0.9106,0.000238,0.8552,0.9538,0.8591,0.9323,0.8378,0.9679,0.8815,0.9070
58,0.0606,0.4295,0.8978,0.000229,0.8584,0.9343,0.8244,0.9304,0.8874,0.9654,0.7678,0.9070
59,0.0524,0.3822,0.9015,0.000220,0.8458,0.9394,0.8591,0.9274,0.8649,0.9383,0.8815,0.8915
60,0.0519,0.4097,0.8887,0.000211,0.8432,0.9314,0.8437,0.8982,0.8964,0.9383,0.8057,0.8721
61,0.0423,0.4100,0.9015,0.000202,0.8609,0.9348,0.8473,0.9267,0.8784,0.9556,0.8152,0.9070
62,0.0332,0.3560,0.9060,0.000193,0.8722,0.9377,0.8536,0.9264,0.8919,0.9481,0.8152,0.9264
63,0.0346,0.3659,0.9078,0.000184,0.8678,0.9366,0.8729,0.9261,0.8874,0.9481,0.8626,0.8992
64,0.0476,0.4268,0.8932,0.000175,0.8387,0.9350,0.8355,0.9240,0.9369,0.9235,0.7583,0.9186
65,0.0264,0.4106,0.8996,0.000166,0.8521,0.9307,0.8632,0.9231,0.8694,0.9284,0.8673,0.9070
66,0.0321,0.3864,0.9024,0.000158,0.8596,0.9406,0.8511,0.9228,0.8829,0.9383,0.8531,0.9031
67,0.0227,0.3914,0.9088,0.000150,0.8737,0.9420,0.8536,0.9315,0.9189,0.9432,0.8152,0.9225
68,0.0164,0.4359,0.9088,0.000142,0.8718,0.9407,0.8614,0.9294,0.9189,0.9407,0.8246,0.9186
69,0.0178,0.4056,0.9005,0.000134,0.8621,0.9346,0.8564,0.9170,0.9009,0.9358,0.8341,0.8992
70,0.0261,0.3597,0.9106,0.000126,0.8798,0.9389,0.8657,0.9289,0.9234,0.9481,0.8246,0.9109
71,0.0158,0.3613,0.9161,0.000118,0.8716,0.9512,0.8768,0.9336,0.9324,0.9383,0.8436,0.9264
72,0.0236,0.3761,0.9151,0.000111,0.8767,0.9442,0.8862,0.9261,0.8964,0.9605,0.8673,0.8992
73,0.0125,0.3769,0.9115,0.000103,0.8621,0.9387,0.8868,0.9333,0.8874,0.9457,0.8910,0.8953
74,0.0232,0.3921,0.9051,0.000096,0.8578,0.9389,0.8606,0.9267,0.8559,0.9679,0.8341,0.9070
75,0.0149,0.3989,0.9142,0.000089,0.8848,0.9413,0.8642,0.9344,0.8649,0.9704,0.8294,0.9380
76,0.0166,0.4709,0.9088,0.000083,0.8697,0.9312,0.8894,0.9261,0.9324,0.9185,0.8768,0.8992
77,0.0132,0.4303,0.9133,0.000076,0.8894,0.9478,0.8535,0.9251,0.9054,0.9630,0.8009,0.9341
78,0.0072,0.4291,0.9188,0.000070,0.8854,0.9440,0.8802,0.9380,0.8874,0.9580,0.8531,0.9380
79,0.0083,0.4480,0.9133,0.000064,0.8859,0.9453,0.8670,0.9225,0.8919,0.9605,0.8341,0.9225
80,0.0075,0.4266,0.9151,0.000058,0.8858,0.9484,0.8657,0.9249,0.8739,0.9753,0.8246,0.9302
81,0.0126,0.3882,0.9288,0.000053,0.9074,0.9538,0.8889,0.9396,0.9054,0.9679,0.8720,0.9341
82,0.0065,0.3930,0.9215,0.000047,0.9007,0.9538,0.8713,0.9279,0.9189,0.9679,0.8341,0.9225
83,0.0076,0.4534,0.9133,0.000042,0.8791,0.9436,0.8756,0.9243,0.9009,0.9704,0.8341,0.8992
84,0.0073,0.4011,0.9234,0.000038,0.8989,0.9559,0.8725,0.9331,0.9009,0.9630,0.8436,0.9457
85,0.0034,0.4266,0.9170,0.000033,0.8899,0.9466,0.8670,0.9323,0.8919,0.9630,0.8341,0.9341
86,0.0052,0.4262,0.9197,0.000029,0.8973,0.9545,0.8649,0.9275,0.9054,0.9580,0.8341,0.9419
87,0.0067,0.4648,0.9106,0.000025,0.8811,0.9449,0.8550,0.9251,0.9009,0.9531,0.8104,0.9341
88,0.0066,0.4159,0.9206,0.000021,0.8874,0.9519,0.8777,0.9354,0.9054,0.9531,0.8673,0.9264
89,0.0060,0.4370,0.9133,0.000018,0.8775,0.9489,0.8614,0.9284,0.8874,0.9630,0.8246,0.9302
90,0.0056,0.4300,0.9133,0.000015,0.8835,0.9523,0.8550,0.9231,0.9054,0.9605,0.8104,0.9302
91,0.0063,0.4050,0.9197,0.000012,0.8934,0.9525,0.8698,0.9293,0.8874,0.9654,0.8389,0.9419
92,0.0051,0.4091,0.9224,0.000010,0.8919,0.9537,0.8792,0.9339,0.8919,0.9654,0.8626,0.9302
93,0.0066,0.4622,0.9151,0.000007,0.8909,0.9472,0.8650,0.9228,0.8829,0.9753,0.8199,0.9264
94,0.0036,0.4251,0.9161,0.000005,0.8789,0.9466,0.8819,0.9270,0.8829,0.9630,0.8673,0.9109
95,0.0057,0.4528,0.9142,0.000004,0.8829,0.9469,0.8650,0.9269,0.8829,0.9679,0.8199,0.9341
96,0.0043,0.4364,0.9133,0.000002,0.8804,0.9455,0.8663,0.9269,0.8784,0.9630,0.8294,0.9341
97,0.0040,0.4335,0.9151,0.000001,0.8821,0.9510,0.8663,0.9261,0.9099,0.9580,0.8294,0.9225
98,0.0052,0.4436,0.9170,0.000001,0.8889,0.9481,0.8713,0.9266,0.8829,0.9704,0.8341,0.9302
99,0.0033,0.4378,0.9115,0.000000,0.8784,0.9412,0.8780,0.9188,0.8784,0.9679,0.8531,0.8992
100,0.0052,0.4356,0.9188,0.000000,0.8909,0.9504,0.8725,0.9284,0.8829,0.9704,0.8436,0.9302
