epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
50,0.0948,0.3146,0.8878,0.000305,0.8280,0.9310,0.8358,0.9152,0.8784,0.9333,0.7962,0.8992
51,0.1102,0.3030,0.8923,0.000295,0.8504,0.9263,0.8455,0.9198,0.8964,0.8840,0.8815,0.9109
52,0.0579,0.3861,0.9033,0.000286,0.8643,0.9348,0.8485,0.9276,0.8604,0.9728,0.7962,0.9186
53,0.0790,0.3629,0.8905,0.000276,0.8609,0.9285,0.8104,0.9157,0.8919,0.9457,0.7393,0.9264
54,0.0821,0.3751,0.8896,0.000267,0.8399,0.9139,0.8571,0.9246,0.9099,0.9037,0.8246,0.9031
55,0.0562,0.4207,0.8814,0.000257,0.8337,0.9186,0.8131,0.9216,0.9144,0.9062,0.7630,0.9109
56,0.0639,0.4051,0.9024,0.000248,0.8507,0.9349,0.8753,0.9172,0.8468,0.9580,0.8815,0.8798
57,0.0479,0.3948,0.9033,0.000238,0.8482,0.9444,0.8506,0.9323,0.8559,0.9235,0.8768,0.9341
58,0.0568,0.4297,0.8896,0.000229,0.8518,0.9284,0.7980,0.9257,0.8153,0.9605,0.7393,0.9651
59,0.0375,0.4217,0.9042,0.000220,0.8671,0.9285,0.8456,0.9435,0.8964,0.9457,0.7915,0.9380
60,0.0323,0.3909,0.9051,0.000211,0.8636,0.9450,0.8558,0.9168,0.8559,0.9753,0.8578,0.8760
61,0.0484,0.3223,0.9097,0.000202,0.8621,0.9457,0.8571,0.9375,0.8874,0.9457,0.8389,0.9302
62,0.0293,0.4093,0.9024,0.000193,0.8678,0.9298,0.8372,0.9371,0.8874,0.9481,0.7678,0.9535
63,0.0282,0.3516,0.9060,0.000184,0.8534,0.9403,0.8621,0.9344,0.8919,0.9333,0.8294,0.9380
64,0.0307,0.3723,0.9115,0.000175,0.8850,0.9510,0.8421,0.9264,0.9189,0.9580,0.7962,0.9264
65,0.0302,0.3585,0.9015,0.000166,0.8519,0.9328,0.8571,0.9290,0.8423,0.9432,0.8389,0.9380
66,0.0329,0.4119,0.8942,0.000158,0.8442,0.9389,0.8370,0.9142,0.8784,0.9481,0.8152,0.8876
67,0.0240,0.3804,0.9188,0.000150,0.8834,0.9515,0.8725,0.9339,0.8874,0.9679,0.8436,0.9302
68,0.0119,0.4270,0.9069,0.000142,0.8657,0.9412,0.8491,0.9341,0.9144,0.9481,0.7867,0.9341
69,0.0143,0.4340,0.9069,0.000134,0.8622,0.9423,0.8564,0.9299,0.8739,0.9679,0.8341,0.8992
70,0.0231,0.5076,0.8978,0.000126,0.8632,0.9267,0.8434,0.9264,0.9234,0.9358,0.7915,0.9031
71,0.0151,0.4249,0.9051,0.000118,0.8709,0.9323,0.8550,0.9310,0.8964,0.9358,0.8104,0.9419
72,0.0167,0.4896,0.8942,0.000111,0.8535,0.9299,0.8495,0.9113,0.9054,0.9333,0.8294,0.8760
73,0.0112,0.3727,0.9206,0.000103,0.8879,0.9493,0.8726,0.9423,0.8739,0.9704,0.8768,0.9186
74,0.0116,0.5710,0.8942,0.000096,0.8501,0.9304,0.8254,0.9291,0.9324,0.9407,0.7393,0.9147
