epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
51,0.1095,0.3203,0.9042,0.000295,0.8400,0.9379,0.8707,0.9375,0.8514,0.9136,0.9100,0.9302
52,0.0957,0.3452,0.8942,0.000286,0.8589,0.9322,0.8360,0.9091,0.9324,0.9506,0.7488,0.8915
53,0.0977,0.3175,0.9042,0.000276,0.8608,0.9268,0.8835,0.9261,0.9189,0.9062,0.8626,0.9225
54,0.0825,0.3545,0.8841,0.000267,0.8238,0.9241,0.8592,0.9016,0.9054,0.9012,0.8673,0.8527
55,0.0798,0.3479,0.9015,0.000257,0.8516,0.9302,0.8640,0.9328,0.8919,0.9210,0.8578,0.9147
56,0.0909,0.3353,0.9024,0.000248,0.8419,0.9327,0.8804,0.9254,0.8514,0.9235,0.8720,0.9380
57,0.0679,0.3214,0.9188,0.000238,0.8719,0.9496,0.8767,0.9476,0.8739,0.9309,0.9100,0.9457
58,0.0552,0.3912,0.9078,0.000229,0.8618,0.9409,0.8524,0.9391,0.8423,0.9630,0.8483,0.9264
59,0.0532,0.3433,0.9106,0.000220,0.8809,0.9491,0.8537,0.9231,0.9324,0.9432,0.8294,0.9070
60,0.0441,0.4301,0.8823,0.000211,0.8391,0.9107,0.8654,0.8939,0.9279,0.8938,0.8531,0.8488
61,0.0584,0.3253,0.9088,0.000202,0.8705,0.9429,0.8667,0.9222,0.8784,0.9580,0.8626,0.8953
62,0.0486,0.3107,0.9115,0.000193,0.8638,0.9524,0.8599,0.9344,0.9144,0.9383,0.8578,0.9109
63,0.0599,0.3176,0.9060,0.000184,0.8802,0.9444,0.8403,0.9178,0.8604,0.9654,0.8104,0.9302
64,0.0428,0.3261,0.9060,0.000175,0.8489,0.9478,0.8456,0.9351,0.8604,0.9630,0.7915,0.9496
65,0.0370,0.3302,0.9088,0.000166,0.8753,0.9323,0.8858,0.9213,0.9009,0.9185,0.9005,0.9070
66,0.0337,0.3078,0.9161,0.000158,0.8864,0.9562,0.8550,0.9261,0.8964,0.9704,0.8246,0.9225
67,0.0319,0.4065,0.8987,0.000150,0.8674,0.9348,0.8300,0.9210,0.8694,0.9556,0.7867,0.9264
68,0.0280,0.3703,0.9151,0.000142,0.8782,0.9491,0.8808,0.9240,0.9414,0.9432,0.8578,0.8953
69,0.0295,0.3653,0.9088,0.000134,0.8733,0.9467,0.8458,0.9320,0.8694,0.9432,0.8578,0.9302
70,0.0382,0.4164,0.9015,0.000126,0.8679,0.9328,0.8434,0.9282,0.9324,0.9259,0.7915,0.9264
71,0.0290,0.3673,0.9024,0.000118,0.8783,0.9517,0.8269,0.9077,0.9099,0.9481,0.8152,0.8953
72,0.0303,0.3466,0.9042,0.000111,0.8675,0.9399,0.8522,0.9225,0.9144,0.9457,0.8199,0.8992
73,0.0142,0.3208,0.9133,0.000103,0.8653,0.9458,0.8774,0.9344,0.8829,0.9481,0.8815,0.9109
74,0.0168,0.3636,0.9133,0.000096,0.8603,0.9498,0.8762,0.9325,0.8739,0.9580,0.8720,0.9109
75,0.0226,0.3634,0.9151,0.000089,0.8584,0.9586,0.8557,0.9407,0.8468,0.9728,0.8294,0.9535
76,0.0206,0.3533,0.9161,0.000083,0.8834,0.9505,0.8627,0.9312,0.8874,0.9728,0.8341,0.9186
77,0.0154,0.4007,0.9069,0.000076,0.8710,0.9548,0.8278,0.9237,0.9279,0.9654,0.7630,0.9147
