epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
50,0.0957,0.3686,0.8832,0.000305,0.8397,0.9175,0.8256,0.9127,0.8964,0.9333,0.7630,0.8915
51,0.1024,0.2937,0.8978,0.000295,0.8465,0.9393,0.8441,0.9219,0.8694,0.9358,0.8341,0.9147
52,0.0601,0.3578,0.9088,0.000286,0.8622,0.9499,0.8473,0.9323,0.8739,0.9605,0.8152,0.9341
53,0.0847,0.3347,0.9060,0.000276,0.8655,0.9462,0.8395,0.9293,0.8694,0.9556,0.8057,0.9419
54,0.0728,0.2982,0.9015,0.000267,0.8533,0.9433,0.8481,0.9234,0.8514,0.9457,0.8863,0.8876
55,0.0427,0.4514,0.8923,0.000257,0.8497,0.9215,0.8387,0.9318,0.9550,0.8840,0.8009,0.9264
56,0.0686,0.3752,0.8978,0.000248,0.8404,0.9359,0.8643,0.9135,0.8063,0.9556,0.9052,0.8798
57,0.0484,0.3489,0.9124,0.000238,0.8622,0.9467,0.8597,0.9492,0.8739,0.9210,0.9005,0.9419
58,0.0454,0.4565,0.8987,0.000229,0.8645,0.9288,0.8627,0.9102,0.9054,0.9506,0.8341,0.8643
59,0.0506,0.4469,0.8951,0.000220,0.8504,0.9218,0.8579,0.9228,0.8964,0.9309,0.8152,0.9031
60,0.0395,0.3256,0.9106,0.000211,0.8667,0.9413,0.8606,0.9409,0.8784,0.9506,0.8483,0.9264
61,0.0360,0.3727,0.8996,0.000202,0.8502,0.9277,0.8558,0.9357,0.8694,0.9185,0.8578,0.9302
62,0.0354,0.3552,0.9197,0.000193,0.8853,0.9527,0.8702,0.9359,0.8694,0.9704,0.8578,0.9341
63,0.0281,0.3416,0.9170,0.000184,0.8853,0.9492,0.8667,0.9333,0.8694,0.9679,0.8626,0.9225
64,0.0268,0.3708,0.9042,0.000175,0.8712,0.9343,0.8550,0.9258,0.9144,0.9309,0.8246,0.9186
65,0.0323,0.3425,0.9115,0.000166,0.8690,0.9474,0.8529,0.9357,0.8514,0.9778,0.8246,0.9302
66,0.0355,0.3313,0.9142,0.000158,0.8761,0.9478,0.8712,0.9289,0.8604,0.9630,0.8815,0.9109
67,0.0248,0.3890,0.9069,0.000150,0.8753,0.9466,0.8354,0.9264,0.9009,0.9630,0.7820,0.9264
68,0.0175,0.3755,0.9115,0.000142,0.8807,0.9422,0.8515,0.9377,0.9144,0.9457,0.8152,0.9341
69,0.0230,0.3876,0.9124,0.000134,0.8879,0.9486,0.8500,0.9228,0.8739,0.9802,0.8057,0.9264
70,0.0222,0.4601,0.9042,0.000126,0.8826,0.9361,0.8448,0.9176,0.9144,0.9580,0.7867,0.9070
71,0.0137,0.3894,0.9151,0.000118,0.8899,0.9509,0.8537,0.9293,0.8919,0.9556,0.8294,0.9419
72,0.0100,0.3998,0.9115,0.000111,0.8869,0.9487,0.8489,0.9249,0.9009,0.9580,0.8389,0.9070
73,0.0162,0.4272,0.9151,0.000103,0.8884,0.9493,0.8626,0.9271,0.8964,0.9704,0.8626,0.8876
74,0.0165,0.5032,0.9042,0.000096,0.8767,0.9375,0.8421,0.9231,0.8964,0.9630,0.7962,0.9070
75,0.0203,0.3944,0.9124,0.000089,0.8849,0.9472,0.8612,0.9225,0.8829,0.9531,0.8531,0.9225
76,0.0159,0.3960,0.9088,0.000083,0.8804,0.9471,0.8501,0.9176,0.8784,0.9728,0.8199,0.9070
77,0.0095,0.4049,0.9133,0.000076,0.8825,0.9548,0.8494,0.9246,0.8964,0.9654,0.8152,0.9264
78,0.0073,0.4320,0.9170,0.000070,0.8953,0.9527,0.8571,0.9258,0.9054,0.9704,0.8246,0.9186
79,0.0103,0.4327,0.9151,0.000064,0.8962,0.9469,0.8543,0.9279,0.9144,0.9679,0.8057,0.9225
80,0.0194,0.3997,0.9124,0.000058,0.8908,0.9438,0.8514,0.9287,0.9189,0.9531,0.8009,0.9341
81,0.0154,0.3913,0.9151,0.000053,0.8914,0.9465,0.8564,0.9331,0.9054,0.9605,0.8341,0.9186
82,0.0088,0.4060,0.9151,0.000047,0.8850,0.9467,0.8606,0.9357,0.9009,0.9654,0.8483,0.9031
